"Response ID";"Date submitted";"Last page";"Start language";"Seed";"Date started";"Date last action";"What's your role?";"What's your role? [Comment]";"When could you best attend the programming hour between now and around April 2021? [09:00][Mon]";"When could you best attend the programming hour between now and around April 2021? [09:00][Tue]";"When could you best attend the programming hour between now and around April 2021? [09:00][Wed]";"When could you best attend the programming hour between now and around April 2021? [09:00][Thu]";"When could you best attend the programming hour between now and around April 2021? [09:00][Fri]";"When could you best attend the programming hour between now and around April 2021? [10:00][Mon]";"When could you best attend the programming hour between now and around April 2021? [10:00][Tue]";"When could you best attend the programming hour between now and around April 2021? [10:00][Wed]";"When could you best attend the programming hour between now and around April 2021? [10:00][Thu]";"When could you best attend the programming hour between now and around April 2021? [10:00][Fri]";"When could you best attend the programming hour between now and around April 2021? [11:00][Mon]";"When could you best attend the programming hour between now and around April 2021? [11:00][Tue]";"When could you best attend the programming hour between now and around April 2021? [11:00][Wed]";"When could you best attend the programming hour between now and around April 2021? [11:00][Thu]";"When could you best attend the programming hour between now and around April 2021? [11:00][Fri]";"When could you best attend the programming hour between now and around April 2021? [12:00][Mon]";"When could you best attend the programming hour between now and around April 2021? [12:00][Tue]";"When could you best attend the programming hour between now and around April 2021? [12:00][Wed]";"When could you best attend the programming hour between now and around April 2021? [12:00][Thu]";"When could you best attend the programming hour between now and around April 2021? [12:00][Fri]";"When could you best attend the programming hour between now and around April 2021? [13:00][Mon]";"When could you best attend the programming hour between now and around April 2021? [13:00][Tue]";"When could you best attend the programming hour between now and around April 2021? [13:00][Wed]";"When could you best attend the programming hour between now and around April 2021? [13:00][Thu]";"When could you best attend the programming hour between now and around April 2021? [13:00][Fri]";"When could you best attend the programming hour between now and around April 2021? [14:00][Mon]";"When could you best attend the programming hour between now and around April 2021? [14:00][Tue]";"When could you best attend the programming hour between now and around April 2021? [14:00][Wed]";"When could you best attend the programming hour between now and around April 2021? [14:00][Thu]";"When could you best attend the programming hour between now and around April 2021? [14:00][Fri]";"When could you best attend the programming hour between now and around April 2021? [15:00][Mon]";"When could you best attend the programming hour between now and around April 2021? [15:00][Tue]";"When could you best attend the programming hour between now and around April 2021? [15:00][Wed]";"When could you best attend the programming hour between now and around April 2021? [15:00][Thu]";"When could you best attend the programming hour between now and around April 2021? [15:00][Fri]";"When could you best attend the programming hour between now and around April 2021? [16:00][Mon]";"When could you best attend the programming hour between now and around April 2021? [16:00][Tue]";"When could you best attend the programming hour between now and around April 2021? [16:00][Wed]";"When could you best attend the programming hour between now and around April 2021? [16:00][Thu]";"When could you best attend the programming hour between now and around April 2021? [16:00][Fri]";"What application and language are you most interested in? [Data analysis][Python]";"What application and language are you most interested in? [Data analysis][Fortran]";"What application and language are you most interested in? [Data analysis][C]";"What application and language are you most interested in? [Data analysis][C++]";"What application and language are you most interested in? [Data analysis][Matlab]";"What application and language are you most interested in? [Data analysis][Other]";"What application and language are you most interested in? [Visualisation][Python]";"What application and language are you most interested in? [Visualisation][Fortran]";"What application and language are you most interested in? [Visualisation][C]";"What application and language are you most interested in? [Visualisation][C++]";"What application and language are you most interested in? [Visualisation][Matlab]";"What application and language are you most interested in? [Visualisation][Other]";"What application and language are you most interested in? [Simulation][Python]";"What application and language are you most interested in? [Simulation][Fortran]";"What application and language are you most interested in? [Simulation][C]";"What application and language are you most interested in? [Simulation][C++]";"What application and language are you most interested in? [Simulation][Matlab]";"What application and language are you most interested in? [Simulation][Other]";"What application and language are you most interested in? [Embedded software][Python]";"What application and language are you most interested in? [Embedded software][Fortran]";"What application and language are you most interested in? [Embedded software][C]";"What application and language are you most interested in? [Embedded software][C++]";"What application and language are you most interested in? [Embedded software][Matlab]";"What application and language are you most interested in? [Embedded software][Other]";"What application and language are you most interested in? [Other][Python]";"What application and language are you most interested in? [Other][Fortran]";"What application and language are you most interested in? [Other][C]";"What application and language are you most interested in? [Other][C++]";"What application and language are you most interested in? [Other][Matlab]";"What application and language are you most interested in? [Other][Other]";"If you choose other, please elaborate.";"Would you be able to / interested in giving or receiving support? [I could give support (on some topics).]";"Would you be able to / interested in giving or receiving support? [I would receive support.]";"How often would you likely attend?";"Feel free to leave any comment here."
"43";"";"";"en";"1163795775";"2020-10-29 14:07:04";"2020-10-29 14:07:04";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N/A";"N/A";"";""
"44";"2020-10-29 14:36:12";"1";"en";"2065957080";"2020-10-29 14:08:09";"2020-10-29 14:36:12";"Scientist (Postdoc, Staff Scientist, Professor, ...)";"";"";"";"";"";"";"1";"";"1";"1";"1";"1";"";"1";"1";"1";"1";"";"1";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"No";"Yes";"I don't know yet.";""
"45";"";"";"en";"1032265175";"2020-10-29 14:16:31";"2020-10-29 14:16:31";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N/A";"N/A";"";""
"46";"2020-10-29 14:47:46";"1";"en";"1650206933";"2020-10-29 14:46:49";"2020-10-29 14:47:46";"Scientist (Postdoc, Staff Scientist, Professor, ...)";"";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"1";"";"";"";"";"";"1";"";"";"";"";"";"";"";"1";"";"";"";"1";"";"";"";"";"";"";"";"";"Yes";"Yes";"I'd attend regularly.";""
"47";"2020-10-29 14:55:53";"1";"en";"1131366709";"2020-10-29 14:54:02";"2020-10-29 14:55:53";"Scientist (Postdoc, Staff Scientist, Professor, ...)";"";"1";"1";"1";"1";"1";"1";"";"1";"1";"1";"1";"";"1";"1";"1";"1";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"1";"";"";"";"";"";"1";"1";"";"";"";"";"1";"";"";"";"";"";"1";"";"";"";"";"";"";"No";"Yes";"I'd attend regularly.";""
"48";"2020-10-29 15:37:58";"1";"en";"71946205";"2020-10-29 15:36:01";"2020-10-29 15:37:58";"Student (B.Sc., M.Sc., PhD)";"";"";"1";"1";"1";"";"";"1";"1";"1";"";"";"1";"1";"1";"";"";"1";"1";"1";"";"";"1";"1";"1";"";"";"1";"1";"1";"";"";"1";"1";"1";"";"";"";"";"";"";"1";"";"";"";"";"";"1";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"No";"Yes";"I don't know yet.";""
"49";"";"";"en";"1297419978";"2020-10-29 15:42:53";"2020-10-29 15:42:53";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N/A";"N/A";"";""
"50";"";"";"en";"259372790";"2020-10-29 15:46:36";"2020-10-29 15:46:36";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N/A";"N/A";"";""
"51";"2020-10-29 16:29:41";"1";"en";"1607372376";"2020-10-29 16:07:43";"2020-10-29 16:29:41";"Scientist (Postdoc, Staff Scientist, Professor, ...)";"";"";"";"";"";"";"1";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"1";"1";"";"";"";"";"";"1";"";"";"";"";"";"1";"";"";"";"";"";"";"1";"";"";"";"";"1";"Rust, JavaScript, Julia";"Yes";"Yes";"I don't know yet.";""
"52";"";"";"en";"1627185927";"2020-10-29 16:38:14";"2020-10-29 16:38:14";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N/A";"N/A";"";""
"53";"";"";"en";"459720392";"2020-10-29 16:51:01";"2020-10-29 16:51:01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N/A";"N/A";"";""
"54";"";"";"en";"647161051";"2020-10-29 17:29:39";"2020-10-29 17:29:39";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N/A";"N/A";"";""
"55";"";"";"en";"1701863474";"2020-10-30 06:47:24";"2020-10-30 06:47:24";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N/A";"N/A";"";""
"56";"2020-10-30 08:08:30";"1";"en";"690702527";"2020-10-30 08:04:18";"2020-10-30 08:08:30";"Student (B.Sc., M.Sc., PhD)";"";"";"";"1";"";"";"";"";"1";"1";"";"";"";"1";"1";"1";"1";"";"1";"1";"1";"1";"";"1";"1";"1";"1";"";"1";"";"1";"1";"";"1";"1";"1";"";"";"";"";"";"1";"";"";"";"";"";"1";"";"";"";"";"";"1";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"Yes";"Yes";"I'd attend regularly.";""
"57";"2020-10-30 08:10:03";"1";"en";"1668748726";"2020-10-30 08:07:29";"2020-10-30 08:10:03";"Student (B.Sc., M.Sc., PhD)";"";"";"";"";"";"";"";"1";"1";"1";"1";"";"1";"1";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"1";"";"1";"";"";"1";"";"1";"";"";"";"";"";"";"1";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"No";"Yes";"I'd attend regularly.";""
"58";"";"";"en";"1946985780";"2020-10-30 08:25:51";"2020-10-30 08:25:51";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N/A";"N/A";"";""
"59";"2020-10-30 08:30:31";"1";"en";"1599204559";"2020-10-30 08:28:20";"2020-10-30 08:30:31";"Student (B.Sc., M.Sc., PhD)";"";"";"1";"1";"1";"";"";"1";"1";"1";"";"";"1";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"1";"";"1";"";"";"";"1";"";"1";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"No";"Yes";"I'd attend regularly.";""
"60";"";"";"en";"871893249";"2020-10-30 12:53:12";"2020-10-30 12:53:12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N/A";"N/A";"";""
"61";"";"";"en";"1923139473";"2020-10-30 14:14:42";"2020-10-30 14:14:42";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N/A";"N/A";"";""
"62";"";"";"en";"1947527249";"2020-10-30 16:16:34";"2020-10-30 16:16:34";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N/A";"N/A";"";""
"63";"2020-11-02 08:09:13";"1";"en";"1210575800";"2020-11-02 08:07:42";"2020-11-02 08:09:13";"Technician / Engineer";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"1";"";"";"1";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"Yes";"Yes";"I don't know yet.";""
"64";"";"";"en";"2144442957";"2020-11-03 06:19:15";"2020-11-03 06:19:15";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N/A";"N/A";"";""
"65";"2020-11-03 07:19:43";"1";"en";"1855459011";"2020-11-03 07:08:18";"2020-11-03 07:19:42";"Scientist (Postdoc, Staff Scientist, Professor, ...)";"";"1";"1";"";"1";"";"1";"1";"";"1";"";"1";"1";"";"1";"";"1";"1";"";"1";"";"1";"";"";"1";"";"1";"";"1";"1";"";"1";"";"1";"1";"";"1";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Yes";"Yes";"I don't know yet.";"I adore the hacky hour as an institution. However, as my field of interest is quite special most of the time the discussions are not really relevant for me, which is why I stopped attending regularly at some point. I know this probably not possible, but for me it would be really nice to know in advance what is going to be discussed. "
"66";"2020-11-03 09:37:08";"1";"en";"343432583";"2020-11-03 09:32:06";"2020-11-03 09:37:08";"Scientist (Postdoc, Staff Scientist, Professor, ...)";"";"";"";"1";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"1";"1";"";"1";"1";"";"";"";"";"";"1";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Yes";"Yes";"I don't know yet.";""
"67";"";"";"en";"440039895";"2020-11-04 09:08:21";"2020-11-04 09:08:21";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N/A";"N/A";"";""

